Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz,mx,my,mz,nsax,nsay,nsaz,ax1,ay1,ayz,0.061554186,0.08783581,0.05899143
130,0.57385254,0,0.012025293,-0.022072224,0.005996332,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.024997376,0.045013443,0.0836759,-0.011826424,0.01758981,0.011718985,,,
131,0.5782776,0,-0.002587247,-0.03032207,-0.005900138,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.08145912,0.19320267,-0.008338285,-0.015489779,0.006228786,0.01385797,,,
132,0.58270264,0,0.026786942,-0.004533764,0.008780411,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.001890766,-0.011822898,0.030564323,-0.016731381,-0.003831992,0.015094925,,,
133,0.58709717,0,0.001249934,-0.02335214,-0.021393595,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.052765366,-0.008427404,0.09071987,-0.016014196,-0.013075284,0.015277457,,,
134,0.5915222,0,0.014211544,-0.009893201,0.012094334,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.06564003,-0.1316743,0.058124054,-0.014247279,-0.022354078,0.014245797,,,
135,0.59594727,0,-0.016141053,0.014272093,-0.013251218,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.052077543,-0.076264635,-0.045337543,-0.011904052,-0.03130097,0.012545376,,,
136,0.6003418,0,-0.029401619,0.04658935,-0.050658993,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.100891024,-0.028166294,-0.027196884,-0.00993646,-0.038971473,0.009811241,,,
137,0.60476685,0,-0.04409308,0.04760385,-0.013678318,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.01977487,-0.10921574,0.053081024,-0.009229216,-0.043263983,0.005368852,,,
138,0.6091614,0,-0.06427088,0.0099245,-0.012004782,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.04230101,-0.049004644,-0.020218834,-0.010365994,-0.042975623,-1.44E-05,,,
139,0.6135864,0,-0.04418983,0.025618726,-0.03639765,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.08540699,-0.08523582,0.018369399,-0.013183672,-0.037874665,-0.005714389,,,
140,0.6180115,0,-0.012284343,0.031653907,-0.01896859,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.031397384,-0.10729187,-0.04994439,-0.016401831,-0.028574103,-0.011300455,,,
141,0.622406,0,-0.024640795,0.002588308,0.009403926,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.04005576,-0.054463204,0.026636574,-0.019035824,-0.01656023,-0.016398473,,,
142,0.62683105,0,0.010109536,3.09E-04,-0.020519705,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03545858,-0.06407409,-0.07781193,-0.021232173,-0.003939972,-0.020209422,,,
143,0.6312561,0,-0.002910875,0.00606856,-0.017291212,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.031574763,0.008681864,0.037421066,-0.023042172,0.007667379,-0.022769673,,,
144,0.63565063,0,0.03802851,0.022301085,-0.01505225,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.025015265,0.097474135,-0.044465948,-0.024683304,0.017883362,-0.024674295,,,
145,0.6400757,0,7.68E-04,0.014748795,-0.033842273,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.040249396,0.14634633,-0.106280066,-0.025743943,0.027249632,-0.026472623,,,
146,0.64450073,0,-0.028551226,0.009669724,-0.026552258,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.06196447,0.12438867,0.016825791,-0.026052125,0.0353974,-0.028046595,,,
147,0.64889526,0,-0.04992149,0.013875745,-0.006807026,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.13467033,0.02508431,-0.027419053,-0.02588661,0.04142438,-0.028959809,,,
148,0.6533203,0,-0.050873447,-0.004479085,0.02762711,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.05128471,0.07993624,-0.08449894,-0.025705721,0.04449285,-0.028939974,,,
149,0.65774536,0,-0.013574574,0.011941766,-0.037304804,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.01525924,0.08531935,-0.025143601,-0.025507992,0.044067305,-0.027588265,,,
150,0.6621399,0,-0.001998723,-0.021483697,-0.010692129,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.06293079,-8.00E-04,0.04718328,-0.02490021,0.04012373,-0.025425922,,,
151,0.66656494,0,0.003953333,0.023070417,-0.017822213,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.029522805,0.002844438,-0.06830079,-0.023159545,0.033069376,-0.022712518,,,
152,0.67099,0,-0.01633305,-0.010150253,-0.015553303,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.013197158,0.031360783,-0.012034657,-0.02003981,0.024605915,-0.020115098,,,
153,0.6753845,0,-0.014746794,0.06404892,-0.050172072,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.109350026,0.04563693,-0.029953089,-0.016054584,0.016635625,-0.017958406,,,
154,0.6798096,0,-0.009888289,0.034647916,-0.005653944,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.001278723,-0.011511821,-0.050918892,-0.012238941,0.011168324,-0.016994681,,,
155,0.6842041,0,-0.025304604,-0.02207438,0.007257638,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03999186,-0.030468185,-0.005248552,-0.009719739,0.008315391,-0.016680293,,,
156,0.68862915,0,-0.0365883,-0.006616909,0.023344073,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.063944876,0.002574079,0.008853124,-0.009328079,0.006684786,-0.015811931,,,
157,0.6930542,0,-0.049365617,0.029059393,-4.26E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.047883816,-0.031280316,0.099858224,-0.011195667,0.005487971,-0.013929757,,,
158,0.69744873,0,-0.02186707,0.060951047,-0.016545186,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.027109766,0.012234785,-0.10174576,-0.014518737,0.005239895,-0.01142389,,,
159,0.7018738,0,-0.017152613,0.02398855,-0.014234158,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.008164307,-0.087311745,0.009929399,-0.018311841,0.006577282,-0.008798528,,,
160,0.7062988,0,0.01791364,0.08815841,-0.002815949,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.022012949,0.088359706,-0.042511176,-0.021579396,0.009560754,-0.006516856,,,
161,0.71069336,0,-0.014722287,0.014356179,0.015448802,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.065350816,-0.055309914,-0.002257682,-0.023240454,0.014805158,-0.004969218,,,
162,0.7151184,0,-0.022729496,0.023389595,-0.020827826,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.030599508,0.17468506,-0.10991245,-0.023399813,0.021619702,-0.003810426,,,
163,0.71954346,0,-0.017661635,0.018134119,-0.028185135,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.035784874,0.017392978,0.048905168,-0.022663407,0.028704906,-0.003130378,,,
164,0.723938,0,0.004041547,0.032753292,0.04805649,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.036193345,-0.09932831,0.05073037,-0.022015348,0.034542207,-0.00242077,,,
165,0.72836304,0,0.011969695,0.022660546,-0.021955784,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.038257826,-0.00299827,0.0674508,-0.021460947,0.038741533,-5.58E-04,,,
166,0.7327881,0,-0.04613221,-0.0370271,-0.011216261,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.0610209,0.079568066,-0.027415711,-0.020543605,0.041277595,0.001927796,,,
167,0.7371826,0,-0.045034315,-0.009254975,0.022526741,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.009469669,0.14644217,-0.05122015,-0.01932438,0.041518155,0.004141029,,,
168,0.74160767,0,-0.010581651,0.012102189,0.010095455,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03214672,0.005608805,0.015205561,-0.017774977,0.039438438,0.005638883,,,
169,0.7460022,0,0.010269248,0.012561054,-0.006153661,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.0641296,0.23481727,0.011101366,-0.015893057,0.03579601,0.006691702,,,
170,0.75042725,0,-0.028800128,-0.019978274,-0.018762093,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.053826313,-0.066281594,0.06512586,-0.013775884,0.031366218,0.007007381,,,
171,0.7548523,0,-0.02012554,-0.028481772,2.94E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.02970915,0.046530843,-0.050771225,-0.012279945,0.025586326,0.006358684,,,
172,0.7592468,0,-0.024104953,0.011333478,-0.012210419,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.014852434,-0.024199128,-0.0278962,-0.011533566,0.018480089,0.005096129,,,
173,0.7636719,0,0.049389195,0.065014854,2.18E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.043547064,0.073955946,0.14512333,-0.011250931,0.009979129,0.004130501,,,
174,0.7680969,0,-0.006563204,0.06311064,0.012653058,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.0612389,0.05285152,-0.11830848,-0.010493775,0.001939699,0.003701626,,,
175,0.77249146,0,-0.020309329,0.031137004,-0.0244604,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.10249324,-0.14151357,-0.020559087,-0.009497873,-0.003584576,0.00320466,,,
176,0.7769165,0,-0.021960245,0.004414583,-0.010210603,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.049299777,-0.03648781,0.085266754,-0.008725261,-0.005901684,0.001964595,,,
177,0.78134155,0,-0.044798054,0.037809923,0.007766573,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.01693574,-0.011557631,0.02184999,-0.008246689,-0.005275793,2.65E-04,,,
178,0.7857361,0,0.017055789,0.03194722,-0.018210001,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.04011187,-0.007453367,-0.020120248,-0.008238656,-0.002370685,-0.001362134,,,
179,0.79016113,0,-0.017259005,0.012559215,0.009920827,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.098906055,-0.12984535,-0.04886961,-0.008331702,0.002340929,-0.00295011,,,
180,0.7945862,0,-0.04162305,0.03090073,-0.005585031,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.005452054,-0.058304727,0.014828662,-0.008952173,0.007438501,-0.004296917,,,
181,0.7989807,0,0.02711263,0.030288182,-0.027403388,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.032990087,0.03358063,-0.012898266,-0.009747521,0.013344619,-0.005582708,,,
182,0.80340576,0,-0.004267206,0.0838091,-0.03109009,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.1641122,0.15077674,0.013620851,-0.009535234,0.02079025,-0.006966889,,,
183,0.8078308,0,-0.007681978,0.044960454,0.012056951,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.068201855,0.09515982,0.001417655,-0.008245041,0.030066233,-0.008570367,,,
184,0.81222534,0,-0.022881424,0.023165574,0.01860396,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.035925794,0.035578303,-0.05133728,-0.007097174,0.039483313,-0.010331554,,,
185,0.8166504,0,-0.002458548,-0.05263805,-0.01441357,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.007322656,0.01891081,-0.011396153,-0.006957272,0.046829373,-0.011223148,,,
186,0.8210449,0,-0.011659935,0.007612264,0.006437448,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.08290844,0.095351376,0.010319726,-0.007275124,0.050618034,-0.010962507,,,
187,0.82547,0,-0.007981705,0.008179992,-0.027085315,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.0847078,0.043723457,-0.055121183,-0.007650726,0.050578225,-0.010168111,,,
188,0.829895,0,0.042304136,0.01774688,-0.068139404,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.06328818,0.010033056,0.057021473,-0.007870017,0.04676922,-0.009986009,,,
189,0.83428955,0,-0.010829456,-0.011663241,-0.013735396,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.0697854,0.09680083,-0.013008295,-0.007579473,0.04020302,-0.011111143,,,
190,0.8387146,0,-0.032040335,-0.037055105,-0.002599651,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.12115748,0.057043783,-0.072266825,-0.006415479,0.03217157,-0.013062358,,,
191,0.84313965,0,-0.02834472,-0.001316346,-0.04609061,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.039945383,0.16321924,-0.05309192,-0.004705421,0.023732498,-0.015316521,,,
192,0.8475342,0,0.004786416,0.037764326,-0.037049323,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.050772186,-0.014825217,0.056974027,-0.003263324,0.015668085,-0.017825201,,,
193,0.8519592,0,-0.037948787,0.023338055,-0.032836486,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.028532196,-0.011242073,0.038921632,-0.002958008,0.007891792,-0.020731056,,,
194,0.8563843,0,-0.048081804,0.022781227,-0.029628152,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.03690595,-0.17760187,-0.034170974,-0.004072451,6.07E-04,-0.024125893,,,
195,0.8607788,0,-8.20E-04,0.042610724,6.74E-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.008924592,0.058986105,0.032029368,-0.006303472,-0.00542038,-0.027610192,,,
196,0.86520386,0,0.015537611,0.045209814,-0.01210432,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.011656753,-0.024340343,-0.08421288,-0.008844534,-0.008915198,-0.030603537,,,
197,0.8696289,0,0.020385722,0.041195706,-0.03467185,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.11043018,0.019637205,-0.15043354,-0.010456041,-0.009572421,-0.033041812,,,
198,0.87402344,0,0.022375433,0.05545745,-0.006738538,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.04282253,-0.06578883,0.017700605,-0.010944732,-0.007207374,-0.034899984,,,
199,0.8784485,0,-0.02447192,-0.002155731,-0.03327325,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.06045581,-0.13048404,0.02004195,-0.01037379,-0.001633018,-0.036141217,,,
200,0.882843,0,0.002829735,4.10E-04,-0.046700537,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07520127,-0.013756074,-0.102359965,-0.009363432,0.005717309,-0.037123613,,,
201,0.88726807,0,-0.011979629,-0.01850095,-0.059864443,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.053606246,0.04006069,-0.051861215,-0.008749748,0.013555443,-0.037828453,,,
202,0.8916931,0,-0.03701809,0.012243317,-0.010226335,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.09977408,0.018636912,-0.07870759,-0.008818358,0.019849911,-0.038001247,,,
203,0.89608765,0,-0.0367731,-0.01281587,0.009799905,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.083145544,0.052250214,-0.057907667,-0.009653445,0.024029454,-0.03724145,,,
204,0.9005127,0,-0.026243445,0.001021004,-0.017045815,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.039162926,0.13611874,0.045796607,-0.010770285,0.026273407,-0.03525736,,,
205,0.90493774,0,-0.007851566,0.017633626,-0.017629663,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.047409534,0.0647194,-0.027550623,-0.011541886,0.02752013,-0.032387223,,,
206,0.9093323,0,-0.015359609,0.014863707,0.02417302,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.03433037,0.06929394,-0.042421263,-0.011462484,0.027789138,-0.029305592,,,
207,0.9137573,0,-4.70E-04,-0.007506237,0.025639856,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.021270566,0.11599118,0.058849674,-0.010874206,0.026340103,-0.025310189,,,
208,0.9181824,0,0.008476072,0.044543907,0.008802735,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.055736367,-0.032607198,-0.087553866,-0.010596374,0.022526838,-0.019701554,,,
209,0.9225769,0,-0.026912218,0.032475866,-0.009152692,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.06004795,0.022821836,-0.08077061,-0.010794435,0.017251238,-0.013549591,,,
210,0.92700195,0,0.01263848,0.03563404,-0.0109753,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.020634867,-0.0751641,-0.07740371,-0.011516186,0.012016964,-0.007980772,,,
211,0.931427,0,-0.013013123,0.00451213,-0.011348977,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.08517994,0.013498172,0.05130915,-0.012564097,0.007772473,-0.003249829,,,
212,0.93582153,0,-0.014178351,-0.032011326,0.008081475,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.027222998,-0.06780212,0.05672772,-0.014237007,0.004509095,9.26E-04,,,
213,0.9402466,0,0.014018031,-0.016053172,-0.014952346,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.020117993,-0.015409172,-0.042312343,-0.015630951,0.001935736,0.005030887,,,
214,0.9446411,0,1.16E-04,-0.0186493,-0.02771229,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.018655365,0.003333919,-0.03217413,-0.01551769,2.13E-06,0.008775145,,,
215,0.94906616,0,0.02496326,0.001939414,-0.012796826,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.054854374,-0.014103517,0.104766935,-0.013635547,-0.001417198,0.011544924,,,
216,0.9534912,0,-0.004143944,0.022790866,-0.01491324,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.001417898,-0.067231104,0.07713319,-0.010214043,-0.002031489,0.013108482,,,
217,0.95788574,0,-0.004626331,0.00444408,0.001900168,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.020894282,0.10445195,0.015373786,-0.0060316,-0.001554553,0.013198942,,,
218,0.9623108,0,0.006866171,0.045664333,-0.019607907,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.058095295,0.06583787,0.010725928,-0.001628205,-2.75E-04,0.011247302,,,
219,0.96673584,0,-0.016718222,0.023490377,-0.002170249,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.061121102,0.07373855,0.021263868,0.002615505,0.001862224,0.007603897,,,
220,0.9711304,0,-0.038579464,0.014621924,-0.004324529,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.023050185,-0.008178569,0.010481411,0.005746208,0.004263582,0.003414117,,,
221,0.9755554,0,-0.015250269,-0.011438197,-0.051086254,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.00968478,-0.10129708,0.024040028,0.007007134,0.006223949,-8.23E-04,,,
222,0.97998047,0,0.002783298,0.013565966,-0.037508722,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.07667191,-0.005309783,-0.051937502,0.00686175,0.006984211,-0.00585842,,,
223,0.984375,0,0.059296228,0.069257796,0.009172187,0,0,0,0,0,0,FALSE,FALSE,FALSE,-1.01E-04,-0.04966234,-0.047031626,0.006303628,0.007211592,-0.011838954,,,
224,0.98880005,0,0.046581585,0.04961618,-0.021743096,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.07344632,0.00406111,-0.013497109,0.006415794,0.008296093,-0.01736811,,,
225,0.9932251,0,0.03545668,0.052690584,-0.01945887,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.025194068,0.05026956,-0.060062718,0.007780236,0.011066032,-0.021469159,,,
226,0.9976196,0,-0.023280205,0.04641898,-0.014773761,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.01111405,-0.018521398,0.005991668,0.009991817,0.016094638,-0.02426041,,,
227,1.0020447,0,-0.004121409,0.054226775,-0.012025129,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.024974827,0.077256106,-0.052250456,0.011842628,0.023719275,-0.025976699,,,
228,1.0064697,0,0.002968029,0.06627073,-0.016780546,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.034141086,0.003235452,0.024495944,0.012594229,0.032991648,-0.02664691,,,
229,1.0108643,0,-0.013000127,0.086385556,-0.013695335,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.10223062,0.007606924,-0.002532116,0.012380818,0.042694606,-0.026325094,,,
230,1.0152893,0,-0.029661331,0.004705872,0.02334333,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.007308271,-0.026030809,-0.1325596,0.011277047,0.05181436,-0.025190648,,,
231,1.0196838,0,0.010223502,-0.03156594,-0.01280404,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.021052163,0.07821327,-0.05735929,0.009957257,0.058709875,-0.023253959,,,
232,1.0241089,0,0.018545104,-0.014051264,-0.031321384,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.14508644,0.18639591,0.08061095,0.009398941,0.06260408,-0.02088123,,,
233,1.0285339,0,0.005758736,-0.00331828,-0.003853039,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.071631655,0.079691626,-0.050173458,0.009825136,0.06314503,-0.018454185,,,
234,1.0329285,0,-0.004584391,-0.005089361,-0.014086294,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.042766478,0.08855649,-0.027315963,0.010618688,0.060715348,-0.016134245,,,
235,1.0373535,0,-0.02636603,-0.018355608,0.011458213,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.083621025,0.06092807,-0.014711849,0.010517202,0.055466853,-0.013831063,,,
236,1.0417786,0,2.70E-04,0.05766668,-0.024896353,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.015322126,0.09671012,-0.018789053,0.008710514,0.047828715,-0.011227693,,,
237,1.0461731,0,-0.030943368,0.023074036,-0.011656631,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.015526466,0.09775355,-0.018753152,0.005282666,0.039381098,-0.00874047,,,
238,1.0505981,0,-0.04232272,-0.034087904,-0.028708179,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.013407063,0.17293096,-0.018195247,-2.05E-04,0.029941274,-0.00669042,,,
239,1.0550232,0,-0.015795542,-5.90E-04,-0.012226738,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.046936247,-0.06882054,0.09879945,-0.007219938,0.019064795,-0.00575209,,,
240,1.0594177,0,-0.007768231,-0.044612654,-0.0219753,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.04593847,-0.09106426,-0.012537517,-0.01391713,0.007122627,-0.005955827,,,
241,1.0638428,0,-0.010948102,0.003608209,-0.025775567,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.01109288,-0.050495267,-0.06107923,-0.018887116,-0.005002129,-0.006874961,,,
242,1.0682678,0,0.003528609,-0.014637782,-0.023660185,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.05764449,-0.06480721,0.012085901,-0.021813104,-0.015938248,-0.0082489,,,
243,1.0726624,0,0.026128912,-0.04795368,-0.021545844,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.041517455,-0.0525344,-0.010828625,-0.02326153,-0.025438737,-0.010353661,,,
244,1.0770874,0,-0.008173291,-0.00622826,-0.00785413,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07402466,-0.0946376,0.058518875,-0.023623206,-0.033333886,-0.013052818,,,
245,1.0814819,0,-0.004187109,0.04415893,0.010759865,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.050737035,0.13017023,-0.069043584,-0.023342544,-0.038429722,-0.015714832,,,
246,1.085907,0,0.035674263,0.060454372,0.014345162,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.08951542,-0.045567922,0.001511073,-0.021950513,-0.03907824,-0.017739607,,,
247,1.090332,0,-0.03326127,-0.055179086,-0.016306875,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.08552678,-0.17093027,-0.059021022,-0.019300073,-0.035579093,-0.018494073,,,
248,1.0947266,0,0.007690905,-0.04713405,-0.019698443,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.010405973,-0.008847348,-0.007310163,-0.016064461,-0.030880228,-0.01815242,,,
249,1.0991516,0,0.01710806,0.01496063,0.008882497,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.002401304,-0.0951376,-0.06261286,-0.011898848,-0.027201463,-0.017008938,,,
250,1.1035767,0,0.014115173,-0.012045565,0.004426709,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.044699956,0.07683178,-0.026879314,-0.006625434,-0.02450209,-0.015512322,,,
251,1.1079712,0,0.04186887,0.037399296,0.017723333,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.009551195,-0.04314076,-0.022596331,-7.31E-04,-0.021954143,-0.013475527,,,
252,1.1123962,0,-0.031183248,-0.020018663,0.002755954,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.07436748,-0.119702,-0.04071362,0.005427056,-0.018774394,-0.010175856,,,
253,1.1168213,0,-0.017587708,-0.04706007,-0.034642026,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.032738674,0.02730155,0.005993567,0.010654433,-0.015130105,-0.005895821,,,
254,1.1212158,0,0.014877915,-0.02257642,0.006794965,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.019049749,0.11887548,0.03469213,0.014313409,-0.011459457,-0.001577218,,,
255,1.1256409,0,-0.01541953,0.0377537,0.017391648,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.1108394,0.079875596,0.05714727,0.016512524,-0.00806623,0.002339492,,,
256,1.1300659,0,0.028399957,-0.009823789,-0.00146187,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.088723674,-0.19560355,-0.045415364,0.016961157,-0.005875078,0.005844896,,,
257,1.1344604,0,0.008804432,-0.022666695,-0.06518923,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.080380246,-0.043088697,-0.014520871,0.016413197,-0.005471729,0.008251356,,,
258,1.1388855,0,-0.003229057,-0.03359408,-0.011857823,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.04299115,0.08841946,0.05421054,0.015682165,-0.006055943,0.00866539,,,
259,1.1433105,0,-0.02168015,-0.0386845,-0.019982606,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.027360838,-0.01653856,0.026853561,0.014513563,-0.007404193,0.007200755,,,
260,1.1477051,0,-0.02939781,0.02376327,0.004658558,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.10607,0.11065943,0.0672853,0.012305342,-0.009393806,0.004355189,,,
261,1.1521301,0,0.010755488,-0.025592696,0.001855808,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.13627179,-0.06580267,0.008406862,0.008934599,-0.011722025,8.31E-04,,,
262,1.1565247,0,0.019476216,0.016394153,-0.007470067,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.03313031,-0.08653874,-0.08802095,0.004957737,-0.014011985,-0.002704963,,,
263,1.1609497,0,-0.010714852,0.007975687,-0.016683403,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.067200586,-0.045482345,0.047149044,0.001068533,-0.014850801,-0.00589201,,,
264,1.1653748,0,0.02176528,0.012542962,0.003993496,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.06446515,0.08219502,0.029882908,-0.00200046,-0.013985965,-0.008562028,,,
265,1.1697693,0,0.015414173,-0.016871624,-0.013127128,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.07608415,-0.07165435,-0.020226087,-0.003819323,-0.0126803,-0.010980348,,,
266,1.1741943,0,-0.04716712,-0.039257467,-0.02199079,0,0,0,0,0,0,FALSE,FALSE,FALSE,0.024647435,0.012638837,-0.15954775,-0.004616457,-0.012260816,-0.013633952,,,
267,1.1786194,0,-0.035381872,-0.015169133,-0.02834038,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.038317144,-0.059577323,0.032292973,-0.00509428,-0.012214394,-0.016192174,,,
268,1.1830139,0,-0.006631472,0.024669087,-0.031606887,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07369231,-0.09880923,-0.061443914,-0.006025991,-0.011653463,-0.018100468,,,
269,1.187439,0,0.0038514,0.02507342,-0.049795933,0,0,0,0,0,0,FALSE,FALSE,FALSE,-0.07535429,0.105742,0.025174804,-0.007469749,-0.00992479,-0.019581996,,,
