Serial,Time,Imid,ax,ay,az,vx,vy,vz,dx,dy,dz
1001,4.4153137,1,-0.87538683,-0.8081831,1.4614525,0.0,0.0,0.0,0.0,0.0,1.5955421
1002,4.4197083,1,-0.92886853,-0.8192657,1.5147476,0.0,0.0,0.0,0.0,0.0,1.5955421
1003,4.424103,1,-0.927863,-0.6731616,1.4990082,0.0,0.0,0.0,0.0,0.0,1.5955421
1004,4.4284973,1,-1.0624306,-0.736132,1.6369085,0.0,0.0,0.0,0.0,0.0,1.5955421
1005,4.432892,1,-0.9117105,-0.78291297,1.492423,0.0,0.0,0.0,0.0,0.0,1.5955421
1006,4.4372864,1,-0.8046266,-0.8711686,1.3944635,0.0,0.0,0.0,0.0,0.0,1.5955421
1007,4.441681,1,-0.8589699,-0.81502295,1.4448967,0.0,0.0,0.0,0.0,0.0,1.5955421
1008,4.4460754,1,-0.8386649,-0.7483747,1.4207983,0.0,0.0,0.0,0.0,0.0,1.5955421
1009,4.45047,1,-0.837913,-1.024592,1.441246,0.0,0.0,0.0,0.0,0.0,1.5955421
1010,4.4548645,1,-0.8858913,-0.82563007,1.4762001,0.0,0.0,0.0,0.0,0.0,1.5955421
1011,4.459259,1,-0.7882336,-0.7247646,1.3725643,0.0,0.0,0.0,0.0,0.0,1.5955421
1012,4.4636536,1,-0.7756401,-0.9623674,1.380084,0.0,0.0,0.0,0.0,0.0,1.5955421
1013,4.468048,1,-0.7757168,-0.96066725,1.381135,0.0,0.0,0.0,0.0,0.0,1.5955421
1014,4.4724426,1,-0.7883176,-0.9359957,1.3917608,0.0,0.0,0.0,0.0,0.0,1.5955421
1015,4.476837,1,-0.7881331,-0.9343761,1.3920841,0.0,0.0,0.0,0.0,0.0,1.5955421
1016,4.4812317,1,-0.88171065,-0.72654635,1.4685583,0.0,0.0,0.0,0.0,0.0,1.5955421
1017,4.485626,1,-0.8103163,-0.7083855,1.3950129,0.0,0.0,0.0,0.0,0.0,1.5955421
1018,4.4900208,1,-0.7727806,-0.7788398,1.3651142,0.0,0.0,0.0,0.0,0.0,1.5955421
1019,4.4944153,1,-0.81217647,-0.6475747,1.394495,0.0,0.0,0.0,0.0,0.0,1.5955421
1020,4.49881,1,-0.7780059,-1.0351355,1.3903894,0.0,0.0,0.0,0.0,0.0,1.5955421
1021,4.5032043,1,-0.7724159,-0.79802084,1.3675661,0.0,0.0,0.0,0.0,0.0,1.5955421
1022,4.507599,1,-0.8369559,-0.8377843,1.4337234,0.0,0.0,0.0,0.0,0.0,1.5955421
1023,4.5119934,1,-0.8311799,-0.7935653,1.424365,0.0,0.0,0.0,0.0,0.0,1.5955421
1024,4.516388,1,-0.76352245,-0.7763091,1.3563461,0.0,0.0,0.0,0.0,0.0,1.5955421
1025,4.5207825,1,-0.8319825,-0.6887244,1.4180326,0.0,0.0,0.0,0.0,0.0,1.5955421
1026,4.525177,1,-0.7844563,-0.8995882,1.3882465,0.0,0.0,0.0,0.0,0.0,1.5955421
1027,4.5295715,1,-0.93431926,-0.7735696,1.5269365,0.0,0.0,0.0,0.0,0.0,1.5955421
1028,4.533966,1,-0.9070739,-0.6864,1.4945469,0.0,0.0,0.0,0.0,0.0,1.5955421
1029,4.5383606,1,-0.8670017,-0.61436844,1.4508209,0.0,0.0,0.0,0.0,0.0,1.5955421
1030,4.542755,1,-0.9896322,-0.8201039,1.587163,0.0,0.0,0.0,0.0,0.0,1.5955421
1031,4.5471497,1,-0.7906017,-0.8055014,1.3887014,0.0,0.0,0.0,0.0,0.0,1.5955421
1032,4.551544,1,-0.8653986,-0.6551133,1.4502687,0.0,0.0,0.0,0.0,0.0,1.5955421
1033,4.5559387,1,-0.8363302,-0.6967555,1.4230547,0.0,0.0,0.0,0.0,0.0,1.5955421
1034,4.5603333,1,-0.80196667,-0.6450803,1.3830986,0.0,0.0,0.0,0.0,0.0,1.5955421
1035,4.564728,1,-0.78689903,-0.7817182,1.3773003,0.0,0.0,0.0,0.0,0.0,1.5955421
1036,4.5691223,1,-0.8670266,-0.9079472,1.4650803,0.0,0.0,0.0,0.0,0.0,1.5955421
1037,4.573517,1,-0.8892317,-0.69329244,1.4699516,0.0,0.0,0.0,0.0,0.0,1.5955421
1038,4.5779114,1,-0.8328536,-0.78997374,1.4211817,0.0,0.0,0.0,0.0,0.0,1.5955421
1039,4.582306,1,-0.9734332,-0.7743436,1.5580311,0.0,0.0,0.0,0.0,0.0,1.5955421
1040,4.5867004,1,-0.886773,-0.9342077,1.485714,0.0,0.0,0.0,0.0,0.0,1.5955421
1041,4.591095,1,-0.8813362,-0.8696973,1.4760513,0.0,0.0,0.0,0.0,0.0,1.5955421
1042,4.5954895,1,-0.8713065,-0.85575145,1.4653435,0.0,0.0,0.0,0.0,0.0,1.5955421
1043,4.599884,1,-0.871291,-0.85531104,1.4653835,0.0,0.0,0.0,0.0,0.0,1.5955421
1044,4.6042786,1,-0.7613102,-0.75752664,1.3536682,0.0,0.0,0.0,0.0,0.0,1.5955421
1045,4.608673,1,-0.7099985,-0.760262,1.3055248,0.0,0.0,0.0,0.0,0.0,1.5955421
1046,4.6130676,1,-0.7315704,-0.8141638,1.3320045,0.0,0.0,0.0,0.0,0.0,1.5955421
1047,4.617462,1,-0.8470962,-0.71430624,1.4395742,0.0,0.0,0.0,0.0,0.0,1.5955421
1048,4.6218567,1,-0.8063762,-0.6467564,1.3951292,0.0,0.0,0.0,0.0,0.0,1.5955421
1049,4.626251,1,-0.7931354,-0.7649176,1.3924379,0.0,0.0,0.0,0.0,0.0,1.5955421
1050,4.6306458,1,-0.8979271,-0.67028713,1.4888058,0.0,0.0,0.0,0.0,0.0,1.5955421
1051,4.6350403,1,-0.82565546,-0.8221053,1.4275217,0.0,0.0,0.0,0.0,0.0,1.5955421
1052,4.639435,1,-0.7686258,-0.6923503,1.3606834,0.0,0.0,0.0,0.0,0.0,1.5955421
1053,4.6438293,1,-0.96289855,-0.57609063,1.5425787,0.0,0.0,0.0,0.0,0.0,1.5955421
1054,4.648224,1,-0.8467364,-0.5363667,1.4240904,0.0,0.0,0.0,0.0,0.0,1.5955421
1055,4.6526184,1,-0.81741345,-0.6722157,1.4059048,0.0,0.0,0.0,0.0,0.0,1.5955421
1056,4.657013,1,-0.8855444,-0.74908274,1.4793749,0.0,0.0,0.0,0.0,0.0,1.5955421
1057,4.6614075,1,-0.81330043,-0.6856473,1.4066763,0.0,0.0,0.0,0.0,0.0,1.5955421
1058,4.665802,1,-0.88613707,-0.65223444,1.475172,0.0,0.0,0.0,0.0,0.0,1.5955421
1059,4.6701965,1,-0.93490934,-0.9318799,1.5416679,0.0,0.0,0.0,0.0,0.0,1.5955421
1060,4.674591,1,-0.85222507,-0.9290513,1.4592991,0.0,0.0,0.0,0.0,0.0,1.5955421
1061,4.6789856,1,-0.839772,-0.8048744,1.4381132,0.0,0.0,0.0,0.0,0.0,1.5955421
1062,4.68338,1,-0.8535648,-0.84887874,1.4545069,0.0,0.0,0.0,0.0,0.0,1.5955421
1063,4.6877747,1,-0.9476622,-0.73248434,1.5391216,0.0,0.0,0.0,0.0,0.0,1.5955421
1064,4.692169,1,-0.89876866,-0.90601754,1.5008287,0.0,0.0,0.0,0.0,0.0,1.5955421
1065,4.6965637,1,-0.95750195,-0.7170702,1.5460243,0.0,0.0,0.0,0.0,0.0,1.5955421
1066,4.7009583,1,-0.912965,-0.80928075,1.5090532,0.0,0.0,0.0,0.0,0.0,1.5955421
1067,4.705353,1,-1.0194976,-0.8273772,1.6152773,0.0,0.0,0.0,0.0,0.0,1.5955421
1068,4.7097473,1,-1.0187473,-0.9057196,1.6194582,0.0,0.0,0.0,0.0,0.0,1.5955421
1069,4.714142,1,-0.8697963,-0.81639814,1.4663868,0.0,0.0,0.0,0.0,0.0,1.5955421
1070,4.7185364,1,-0.88342476,-0.93079317,1.4902744,0.0,0.0,0.0,0.0,0.0,1.5955421
1071,4.722931,1,-0.9273248,-0.88762283,1.5326052,0.0,0.0,0.0,0.0,0.0,1.5955421
1072,4.7273254,1,-0.92706716,-0.8850265,1.5337849,0.0,0.0,0.0,0.0,0.0,1.5955421
1073,4.73172,1,-0.8121256,-0.70535445,1.4099598,0.0,0.0,0.0,0.0,0.0,1.5955421
1074,4.7361145,1,-0.81209713,-0.7038793,1.4102468,0.0,0.0,0.0,0.0,0.0,1.5955421
1075,4.740509,1,-0.81359434,-0.72657156,1.4152613,0.0,0.0,0.0,0.0,0.0,1.5955421
1076,4.7449036,1,-0.8872986,-0.6941953,1.4844551,0.0,0.0,0.0,0.0,0.0,1.5955421
1077,4.749298,1,-0.78864896,-0.75212586,1.389533,0.0,0.0,0.0,0.0,0.0,1.5955421
1078,4.7536926,1,-0.7499153,-0.7247844,1.3484278,0.0,0.0,0.0,0.0,0.0,1.5955421
1079,4.758087,1,-0.78143233,-0.64825475,1.3725872,0.0,0.0,0.0,0.0,0.0,1.5955421
1080,4.7624817,1,-0.7333475,-0.6792693,1.3297081,0.0,0.0,0.0,0.0,0.0,1.5955421
1081,4.766876,1,-0.79878867,-0.70926,1.3944016,0.0,0.0,0.0,0.0,0.0,1.5955421
1082,4.7712708,1,-0.7606751,-0.79399645,1.361022,0.0,0.0,0.0,0.0,0.0,1.5955421
1083,4.7756653,1,-0.831197,-0.738377,1.423769,0.0,0.0,0.0,0.0,0.0,1.5955421
1084,4.78006,1,-0.8126039,-0.59407276,1.3924809,0.0,0.0,0.0,0.0,0.0,1.5955421
1085,4.7844543,1,-0.7078563,-0.6718506,1.2955332,0.0,0.0,0.0,0.0,0.0,1.5955421
1086,4.788849,1,-0.79750746,-0.5087367,1.3724613,0.0,0.0,0.0,0.0,0.0,1.5955421
1087,4.7932434,1,-0.7575392,-0.67850417,1.3451357,0.0,0.0,0.0,0.0,0.0,1.5955421
1088,4.797638,1,-0.8559596,-0.6690027,1.4403572,0.0,0.0,0.0,0.0,0.0,1.5955421
1089,4.8020325,1,-0.81494313,-0.5739691,1.3917274,0.0,0.0,0.0,0.0,0.0,1.5955421
1090,4.806427,1,-0.85054696,-0.54248214,1.423749,0.0,0.0,0.0,0.0,0.0,1.5955421
1091,4.8108215,1,-0.84631747,-0.56391007,1.4225988,0.0,0.0,0.0,0.0,0.0,1.5955421
1092,4.815216,1,-0.9010468,-0.586945,1.4794531,0.0,0.0,0.0,0.0,0.0,1.5955421
1093,4.8196106,1,-0.80277324,-0.5953999,1.3841105,0.0,0.0,0.0,0.0,0.0,1.5955421
1094,4.824005,1,-0.89241964,-0.70555615,1.4829702,0.0,0.0,0.0,0.0,0.0,1.5955421
1095,4.8283997,1,-0.9608724,-0.79492795,1.559228,0.0,0.0,0.0,0.0,0.0,1.5955421
1096,4.832794,1,-0.91047263,-0.7127136,1.5059233,0.0,0.0,0.0,0.0,0.0,1.5955421
1097,4.8371887,1,-0.77969724,-0.74298656,1.3806295,0.0,0.0,0.0,0.0,0.0,1.5955421
1098,4.8415833,1,-0.8944542,-0.8002703,1.4993668,0.0,0.0,0.0,0.0,0.0,1.5955421
1099,4.845978,1,-0.85532963,-0.7613508,1.4600868,0.0,0.0,0.0,0.0,0.0,1.5955421
1100,4.8503723,1,-0.8572186,-0.8575608,1.4698477,0.0,0.0,0.0,0.0,0.0,1.5955421
1101,4.854767,1,-0.89776075,-0.94469273,1.5175428,0.0,0.0,0.0,0.0,0.0,1.5955421
1102,4.8591614,1,-0.90354776,-0.915884,1.5232334,0.0,0.0,0.0,0.0,0.0,1.5955421
1103,4.863556,1,-0.90327376,-0.91363454,1.5231762,0.0,0.0,0.0,0.0,0.0,1.5955421
1104,4.8679504,1,-0.82421,-0.6695124,1.4333153,0.0,0.0,0.0,0.0,0.0,1.5955421
1105,4.872345,1,-0.7790253,-0.6988691,1.3926992,0.0,0.0,0.0,0.0,0.0,1.5955421
1106,4.8767395,1,-0.82846487,-0.69975376,1.4408197,0.0,0.0,0.0,0.0,0.0,1.5955421
1107,4.881134,1,-0.76857525,-0.6630957,1.3782082,0.0,0.0,0.0,0.0,0.0,1.5955421
1108,4.8855286,1,-0.770154,-0.79657674,1.3872652,0.0,0.0,0.0,0.0,0.0,1.5955421
1109,4.889923,1,-0.7255438,-0.63335085,1.3325872,0.0,0.0,0.0,0.0,0.0,1.5955421
1110,4.8943176,1,-0.7965977,-0.76388884,1.4113684,0.0,0.0,0.0,0.0,0.0,1.5955421
1111,4.898712,1,-0.7362078,-0.7330978,1.3497763,0.0,0.0,0.0,0.0,0.0,1.5955421
1112,4.9031067,1,-0.7145125,-0.79955727,1.3329153,0.0,0.0,0.0,0.0,0.0,1.5955421
1113,4.907501,1,-0.7286601,-0.7446849,1.3436394,0.0,0.0,0.0,0.0,0.0,1.5955421
1114,4.9118958,1,-0.8787544,-0.87968516,1.5009937,0.0,0.0,0.0,0.0,0.0,1.5955421
1115,4.9162903,1,-0.81573755,-0.59746414,1.420927,0.0,0.0,0.0,0.0,0.0,1.5955421
1116,4.920685,1,-0.89581627,-0.8119887,1.513195,0.0,0.0,0.0,0.0,0.0,1.5955421
1117,4.9243774,1,-0.9372558,-0.9478551,1.562974,0.0,0.0,0.0,0.0,0.0,1.5955421
1118,4.92807,1,-0.9374532,-0.9478737,1.5632515,0.0,0.0,0.0,0.0,0.0,1.5955421
1119,4.9317627,1,-0.9375262,-0.94806325,1.563673,0.0,0.0,0.0,0.0,0.0,1.5955421
1120,4.9379883,1,-0.915443,-1.0355301,1.542655,0.0,0.0,0.0,0.0,0.0,1.5955421
1121,4.944214,1,-0.9154432,-1.0349495,1.5428448,0.0,0.0,0.0,0.0,0.0,1.5955421
1122,4.95047,1,-0.8079556,-0.98705375,1.4325218,0.0,0.0,0.0,0.0,0.0,1.5955421
1123,4.954651,1,-1.0117246,-0.98503864,1.632596,0.0,0.0,0.0,0.0,0.0,1.5955421
1124,4.9588013,1,-0.9491014,-0.8301164,1.562087,0.0,0.0,0.0,0.0,0.0,1.5955421
1125,4.962982,1,-0.9164887,-0.88911194,1.5334501,0.0,0.0,0.0,0.0,0.0,1.5955421
1126,4.9671326,1,-0.9390805,-0.9137778,1.5584793,0.0,0.0,0.0,0.0,0.0,1.5955421
1127,4.9713135,1,-0.9062067,-1.0444031,1.5333891,0.0,0.0,0.0,0.0,0.0,1.5955421
1128,4.9754944,1,-0.79876274,-0.6881511,1.4036884,0.0,0.0,0.0,0.0,0.0,1.5955421
1129,4.979645,1,-0.7988018,-0.6872941,1.4042225,0.0,0.0,0.0,0.0,0.0,1.5955421
1130,4.9838257,1,-0.8214673,-0.90437806,1.439106,0.0,0.0,0.0,0.0,0.0,1.5955421
1131,4.987976,1,-0.760614,-0.8096788,1.3719149,0.0,0.0,0.0,0.0,0.0,1.5955421
1132,4.992157,1,-0.8321219,-0.6896477,1.4336319,0.0,0.0,0.0,0.0,0.0,1.5955421
1133,4.996338,1,-0.83198416,-0.688054,1.4342556,0.0,0.0,0.0,0.0,0.0,1.5955421
1134,5.0004883,1,-0.7437585,-0.74887335,1.3514261,0.0,0.0,0.0,0.0,0.0,1.5955421
1135,5.004669,1,-0.74358815,-0.85343444,1.3585348,0.0,0.0,0.0,0.0,0.0,1.5955421
1136,5.0088196,1,-0.7815646,-0.66285884,1.3820028,0.0,0.0,0.0,0.0,0.0,1.5955421
1137,5.0130005,1,-0.8199153,-0.70707816,1.4219255,0.0,0.0,0.0,0.0,0.0,1.5955421
1138,5.0171814,1,-0.80722934,-0.75517905,1.4108715,0.0,0.0,0.0,0.0,0.0,1.5955421
1139,5.021332,1,-0.6917799,-0.74864066,1.2970018,0.0,0.0,0.0,0.0,0.0,1.5955421
1140,5.0255127,1,-0.84327406,-0.6702118,1.4413528,0.0,0.0,0.0,0.0,0.0,1.5955421
1141,5.0296936,1,-0.8384806,-0.80951047,1.4471807,0.0,0.0,0.0,0.0,0.0,1.5955421
1142,5.033844,1,-0.81795037,-0.7316581,1.4213495,0.0,0.0,0.0,0.0,0.0,1.5955421
1143,5.038025,1,-0.8627233,-0.5699243,1.4542866,0.0,0.0,0.0,0.0,0.0,1.5955421
1144,5.0421753,1,-0.85637665,-0.6306901,1.4519014,0.0,0.0,0.0,0.0,0.0,1.5955421
1145,5.046356,1,-0.85788125,-0.7768812,1.4614296,0.0,0.0,0.0,0.0,0.0,1.5955421
1146,5.050537,1,-0.89808947,-0.7174933,1.4948492,0.0,0.0,0.0,0.0,0.0,1.5955421
1147,5.0546875,1,-0.9588636,-0.72142243,1.5535727,0.0,0.0,0.0,0.0,0.0,1.5955421
1148,5.059906,1,-0.9364302,-0.65283215,1.5265903,0.0,0.0,0.0,0.0,0.0,1.5955421
1149,5.065155,1,-0.9067297,-0.7416262,1.5028267,0.0,0.0,0.0,0.0,0.0,1.5955421
1150,5.0703735,1,-0.85223925,-0.75108284,1.4496841,0.0,0.0,0.0,0.0,0.0,1.5955421
1151,5.075592,1,-0.86688584,-0.7187362,1.4627743,0.0,0.0,0.0,0.0,0.0,1.5955421
1152,5.0808105,1,-0.7835631,-0.90617824,1.3937702,0.0,0.0,0.0,0.0,0.0,1.5955421
1153,5.086029,1,-0.85742354,-1.0557071,1.4781818,0.0,0.0,0.0,0.0,0.0,1.5955421
1154,5.0911865,1,-0.87702864,-0.9923079,1.4943762,0.0,0.0,0.0,0.0,0.0,1.5955421
1155,5.095581,1,-0.7459111,-0.95267665,1.3607674,0.0,0.0,0.0,0.0,0.0,1.5955421
1156,5.0999756,1,-0.86181,-0.9289167,1.4742088,0.0,0.0,0.0,0.0,0.0,1.5955421
1157,5.10437,1,-0.84060794,-0.8502983,1.4491911,0.0,0.0,0.0,0.0,0.0,1.5955421
1158,5.1087646,1,-0.800971,-0.70613635,1.4013968,0.0,0.0,0.0,0.0,0.0,1.5955421
1159,5.113159,1,-0.8743081,-0.7501749,1.4777336,0.0,0.0,0.0,0.0,0.0,1.5955421
1160,5.1175537,1,-0.8181257,-0.58051777,1.4107199,0.0,0.0,0.0,0.0,0.0,1.5955421
1161,5.1219482,1,-0.8689306,-0.5287763,1.4570618,0.0,0.0,0.0,0.0,0.0,1.5955421
1162,5.126343,1,-0.90439236,-0.54336894,1.4924259,0.0,0.0,0.0,0.0,0.0,1.5955421
1163,5.1307373,1,-0.87111926,-0.5344089,1.4606228,0.0,0.0,0.0,0.0,0.0,1.5955421
1164,5.135132,1,-0.81012493,-0.60025704,1.4055052,0.0,0.0,0.0,0.0,0.0,1.5955421
1165,5.1395264,1,-0.91996884,-0.54765654,1.5116024,0.0,0.0,0.0,0.0,0.0,1.5955421
1166,5.143921,1,-0.87342036,-0.58032334,1.4693193,0.0,0.0,0.0,0.0,0.0,1.5955421
1167,5.1483154,1,-0.90119267,-0.6582,1.504425,0.0,0.0,0.0,0.0,0.0,1.5955421
1168,5.15271,1,-0.8935267,-0.46924815,1.4855165,0.0,0.0,0.0,0.0,0.0,1.5955421
1169,5.1571045,1,-0.88607985,-0.7706251,1.4978409,0.0,0.0,0.0,0.0,0.0,1.5955421
1170,5.161499,1,-0.8520263,-0.6732157,1.454773,0.0,0.0,0.0,0.0,0.0,1.5955421
1171,5.1658936,1,-0.85267866,-0.49804696,1.4431229,0.0,0.0,0.0,0.0,0.0,1.5955421
1172,5.170288,1,-0.8565167,-0.58142436,1.4531345,0.0,0.0,0.0,0.0,0.0,1.5955421
1173,5.1746826,1,-0.7734134,-0.50958407,1.3665705,0.0,0.0,0.0,0.0,0.0,1.5955421
1174,5.179077,1,-0.75366485,-0.55926216,1.3506765,0.0,0.0,0.0,0.0,0.0,1.5955421
1175,5.1834717,1,-0.7375502,-0.75914586,1.3488789,0.0,0.0,0.0,0.0,0.0,1.5955421
1176,5.187866,1,-0.8263467,-0.6552273,1.4305849,0.0,0.0,0.0,0.0,0.0,1.5955421
1177,5.1922607,1,-0.8748519,-0.7395051,1.4843435,0.0,0.0,0.0,0.0,0.0,1.5955421
1178,5.1966553,1,-0.9158349,-0.8346554,1.5291252,0.0,0.0,0.0,0.0,0.0,1.5955421
1179,5.20105,1,-0.81131244,-0.7111235,1.4197102,0.0,0.0,0.0,0.0,0.0,1.5955421
1180,5.2054443,1,-0.8600486,-0.9819521,1.4865742,0.0,0.0,0.0,0.0,0.0,1.5955421
1181,5.209839,2,-0.9756391,-0.775847,1.586278,0.0,0.0,0.0,0.0,0.0,1.5955421
1182,5.2142334,2,-1.0089983,-0.93419135,1.6280146,0.0,0.0,0.0,0.0,0.0,1.5955421
1183,5.218628,2,-0.8166381,-0.8933184,1.4345198,0.0,0.0,0.0,0.0,0.0,1.5955421
1184,5.2230225,2,-0.93516535,-0.8025416,1.5451746,0.0,0.0,0.0,0.0,0.0,1.5955421
1185,5.227417,2,-0.8718902,-0.6329738,1.470788,0.0,0.0,0.0,0.0,0.0,1.5955421
1186,5.2318115,2,-0.8717955,-0.63408285,1.4698076,0.0,0.0,0.0,0.0,0.0,1.5955421
1187,5.236206,2,-0.7850966,-0.93058956,1.4050665,0.0,0.0,0.0,0.0,0.0,1.5955421
1188,5.2406006,2,-0.8717195,-0.7307712,1.4785233,0.0,0.0,0.0,0.0,0.0,1.5955421
1189,5.244995,2,-0.76046956,-0.78572464,1.3718643,0.0,0.0,0.0,0.0,0.0,1.5955421
1190,5.2493896,2,-0.7282127,-0.78814006,1.3393526,0.0,0.0,0.0,0.0,0.0,1.5955421
1191,5.253784,2,-0.7632143,-0.81291175,1.3744097,0.0,0.0,0.0,0.0,0.0,1.5955421
1192,5.2581787,2,-0.7445964,-0.878189,1.3599815,0.0,0.0,0.0,0.0,0.0,1.5955421
1193,5.2625732,2,-0.77089894,-1.118207,1.40345,0.0,0.0,0.0,0.0,0.0,1.5955421
1194,5.266968,2,-0.7290089,-0.9018914,1.3490324,0.0,0.0,0.0,0.0,0.0,1.5955421
1195,5.2713623,2,-0.717094,-0.98968875,1.3442612,0.0,0.0,0.0,0.0,0.0,1.5955421
1196,5.275757,2,-0.81694305,-0.87358284,1.4369125,0.0,0.0,0.0,0.0,0.0,1.5955421
1197,5.2801514,2,-0.9104309,-0.82432926,1.5274248,0.0,0.0,0.0,0.0,0.0,1.5955421
1198,5.284546,2,-0.7980279,-0.89413345,1.422327,0.0,0.0,0.0,0.0,0.0,1.5955421
1199,5.2889404,2,-0.92344224,-0.67810047,1.5321598,0.0,0.0,0.0,0.0,0.0,1.5955421
1200,5.293335,2,-0.85425144,-0.82130045,1.4717436,0.0,0.0,0.0,0.0,0.0,1.5955421
1201,5.2977295,2,-0.74224526,-0.7763542,1.3566809,0.0,0.0,0.0,0.0,0.0,1.5955421
1202,5.302124,2,-0.9890363,-0.6900151,1.5945034,0.0,0.0,0.0,0.0,0.0,1.5955421
1203,5.3065186,2,-0.8742782,-0.77587783,1.486764,0.0,0.0,0.0,0.0,0.0,1.5955421
1204,5.310913,2,-0.964888,-0.75197923,1.5738497,0.0,0.0,0.0,0.0,0.0,1.5955421
1205,5.3153076,2,-0.88381654,-0.8290801,1.4976063,0.0,0.0,0.0,0.0,0.0,1.5955421
1206,5.319702,2,-0.96818495,-0.57042015,1.5624218,0.0,0.0,0.0,0.0,0.0,1.5955421
1207,5.3240967,2,-0.8694673,-0.7823349,1.4769936,0.0,0.0,0.0,0.0,0.0,1.5955421
1208,5.328491,2,-0.9016543,-0.64798784,1.5000238,0.0,0.0,0.0,0.0,0.0,1.5955421
1209,5.3328857,2,-0.90172136,-0.65012306,1.4987593,0.0,0.0,0.0,0.0,0.0,1.5955421
1210,5.3372803,2,-0.90423805,-0.6660066,1.5000677,0.0,0.0,0.0,0.0,0.0,1.5955421
1211,5.341675,2,-1.0079854,-0.744143,1.6078787,0.0,0.0,0.0,0.0,0.0,1.5955421
1212,5.3460693,2,-0.83330876,-0.8698696,1.4433031,0.0,0.0,0.0,0.0,0.0,1.5955421
1213,5.350464,2,-0.833275,-0.87087834,1.4427567,0.0,0.0,0.0,0.0,0.0,1.5955421
1214,5.3548584,2,-0.85890186,-0.7492308,1.461649,0.0,0.0,0.0,0.0,0.0,1.5955421
1215,5.359253,2,-0.8925456,-0.7748825,1.4961815,0.0,0.0,0.0,0.0,0.0,1.5955421
1216,5.3636475,2,-0.922581,-0.84900105,1.5314045,0.0,0.0,0.0,0.0,0.0,1.5955421
1217,5.368042,2,-0.92243254,-0.8478488,1.5318213,0.0,0.0,0.0,0.0,0.0,1.5955421
1218,5.3724365,2,-0.83358896,-0.88748777,1.4488573,0.0,0.0,0.0,0.0,0.0,1.5955421
1219,5.376831,2,-0.83786786,-0.6872219,1.4417877,0.0,0.0,0.0,0.0,0.0,1.5955421
1220,5.3812256,2,-0.7054523,-0.82795674,1.3205948,0.0,0.0,0.0,0.0,0.0,1.5955421
1221,5.38562,2,-0.7710588,-0.62943757,1.3737726,0.0,0.0,0.0,0.0,0.0,1.5955421
1222,5.3900146,2,-0.9362485,-0.7204303,1.5434914,0.0,0.0,0.0,0.0,0.0,1.5955421
1223,5.394409,2,-0.75669575,-0.6979724,1.3656893,0.0,0.0,0.0,0.0,0.0,1.5955421
1224,5.3988037,2,-0.9189482,-0.5839149,1.5222006,0.0,0.0,0.0,0.0,0.0,1.5955421
1225,5.4031982,2,-0.77868956,-0.8407564,1.4001169,0.0,0.0,0.0,0.0,0.0,1.5955421
1226,5.407593,2,-0.9465004,-0.5190207,1.5472059,0.0,0.0,0.0,0.0,0.0,1.5955421
1227,5.4119873,2,-0.8050898,-0.71014446,1.4193621,0.0,0.0,0.0,0.0,0.0,1.5955421
1228,5.416382,2,-0.8573314,-0.5899256,1.4645634,0.0,0.0,0.0,0.0,0.0,1.5955421
1229,5.4207764,2,-0.7584408,-0.5778123,1.3642721,0.0,0.0,0.0,0.0,0.0,1.5955421
1230,5.425171,2,-0.8830714,-0.4780015,1.4795532,0.0,0.0,0.0,0.0,0.0,1.5955421
1231,5.4295654,2,-0.7758022,-0.5973657,1.3806038,0.0,0.0,0.0,0.0,0.0,1.5955421
1232,5.43396,2,-0.872083,-0.5076796,1.470398,0.0,0.0,0.0,0.0,0.0,1.5955421
1233,5.4383545,2,-0.6713299,-0.6468307,1.2793713,0.0,0.0,0.0,0.0,0.0,1.5955421
1234,5.442749,2,-0.7056655,-0.81230366,1.3228388,0.0,0.0,0.0,0.0,0.0,1.5955421
1235,5.4471436,2,-0.83831054,-0.65820634,1.4438715,0.0,0.0,0.0,0.0,0.0,1.5955421
1236,5.451538,2,-0.851608,-0.72423625,1.4603662,0.0,0.0,0.0,0.0,0.0,1.5955421
1237,5.4559326,2,-0.9927212,-0.7101948,1.59795,0.0,0.0,0.0,0.0,0.0,1.5955421
1238,5.460327,2,-0.87419736,-0.8224784,1.4878759,0.0,0.0,0.0,0.0,0.0,1.5955421
1239,5.4647217,2,-0.9326024,-0.7725115,1.5411539,0.0,0.0,0.0,0.0,0.0,1.5955421
1240,5.469116,2,-0.93091905,-0.7618785,1.5390453,0.0,0.0,0.0,0.0,0.0,1.5955421
1241,5.4735107,2,-0.7911456,-0.7189456,1.3982573,0.0,0.0,0.0,0.0,0.0,1.5955421
1242,5.4779053,2,-0.87050104,-0.836774,1.4833584,0.0,0.0,0.0,0.0,0.0,1.5955421
1243,5.4823,2,-0.8708318,-0.8374471,1.4843016,0.0,0.0,0.0,0.0,0.0,1.5955421
1244,5.4866943,2,-0.93520653,-0.85931355,1.5505342,0.0,0.0,0.0,0.0,0.0,1.5955421
1245,5.491089,2,-0.9271971,-0.9699708,1.5504284,0.0,0.0,0.0,0.0,0.0,1.5955421
1246,5.4954834,2,-0.86394227,-0.7993281,1.4803448,0.0,0.0,0.0,0.0,0.0,1.5955421
1247,5.499878,2,-0.86106455,-0.882505,1.4804049,0.0,0.0,0.0,0.0,0.0,1.5955421
1248,5.5042725,2,-1.040616,-0.9617747,1.6623106,0.0,0.0,0.0,0.0,0.0,1.5955421
